country_code,country,year,population_total,population_growth_pct,age_dependency_ratio,pop_65_plus_pct,pop_working_age_pct,urban_pop_pct,gdp_per_capita_usd,gdp_growth_pct,primary_energy_consumption,energy_per_capita,electricity_demand,electricity_demand_per_capita,fossil_share_energy,low_carbon_share_energy,renewables_share_energy,energy_per_gdp,demographic_phase
BRA,Brazil,1971,97739273,2.44801384438618,82.6369629059398,3.0110930791807,54.7534287739513,54.3280321339847,500.001988983361,11.3429219931908,505.982,5176.857,,,74.816,25.184,25.184,1.025,growing_young
BRA,Brazil,1972,100146797,2.43336258601704,81.399967461076,3.06677706327442,55.1268010099215,55.6603463643346,583.492034946156,11.9403481162508,582.635,5817.814,,,74.312,25.688,25.688,1.054,growing_young
BRA,Brazil,1973,102600976,2.42103657885576,80.1484560142586,3.124369416936,55.5097738812435,57.1367059834728,814.731780553415,13.9687217796782,687.829,6703.927,,,75.386,24.614,24.614,1.092,growing_young
BRA,Brazil,1974,105089675,2.39665879234277,78.8735855151743,3.18377565072984,55.9054033809439,58.7085334377884,1044.76980947499,8.15393868457201,762.341,7254.194,,,74.918,25.082,25.082,1.119,growing_young
BRA,Brazil,1975,107619565,2.37884287680594,77.6055262375431,3.24459822895586,56.3045548455803,60.3272511736705,1200.55823714607,5.16664908406321,802.55,7457.295,,,73.817,26.183,26.183,1.12,growing_young
BRA,Brazil,1976,110213349,2.38155616304412,76.3847954363417,3.30470449636731,56.6942285729835,61.9442816375084,1389.74952306555,10.2571295347867,877.895,7965.415,,,72.657,27.343,27.343,1.111,growing_young
BRA,Brazil,1977,112875292,2.38655749823333,75.2157997223471,3.36216493082399,57.07247846113,63.5110472756912,1562.29143045708,4.93432806978961,940.252,8330.014,,,70.806,29.194,29.194,1.134,growing_young
BRA,Brazil,1978,115600942,2.38605063277526,74.1122902169194,3.4168324510712,57.434198935853,64.9789705346081,1732.50012204556,4.96989768924738,1037.184,8972.111,,,70.44,29.56,29.56,1.192,growing_young
BRA,Brazil,1979,118380821,2.37626195376506,73.1089170258223,3.46899732799199,57.7670996122214,66.2994738606484,1869.7133759549,6.7595601220408,1121.672,9475.12,,,68.63,31.37,31.37,1.207,growing_young
BRA,Brazil,1980,121207461,2.35969066147983,72.2351137984829,3.51769518345779,58.0601703143512,67.4180425303102,1958.57159232662,9.19999999999976,1158.037,9554.176,,,66.234,33.766,33.766,1.141,growing_young
BRA,Brazil,1981,124063109,2.328674853913,71.4984823331547,3.56255057254772,58.3095539706328,68.3725962273929,2079.70908377484,-4.24999999999956,1120.797,9034.095,,,64.738,35.262,35.262,1.154,growing_young
BRA,Brazil,1982,126923155,2.27914448988333,70.8941151195577,3.60540122247433,58.5157658643304,69.2557781933047,2137.6250359394,0.829999999999529,1180.552,9301.314,,,63.324,36.676,36.676,1.206,growing_young
BRA,Brazil,1983,129790077,2.23365283811212,70.3808117213318,3.64859364402719,58.6920547092364,70.0829125735291,1461.25582714178,-2.92999999999996,1194.41,9202.629,,,60.094,39.906,39.906,1.257,growing_young
BRA,Brazil,1984,132658864,2.18625478508242,69.8826542101037,3.6943773455439,58.8641617602883,70.8607419854387,1419.73154606978,5.39999999999988,1276.847,9625.041,,,58.26,41.74,41.374,1.274,growing_young
BRA,Brazil,1985,135515595,2.13058251317121,69.3438451227219,3.74469409316067,59.0514521260396,71.5960090464063,1556.1297180511,7.85000000000042,1368.704,10099.976,,,57.454,42.546,41.843,1.267,growing_young
BRA,Brazil,1986,138336370,2.0601457180807,68.7529246476102,3.8020749713181,59.2582326686756,72.2954563738046,1854.03775211919,7.48999999999982,1442.552,10427.865,,,58.389,41.611,41.582,1.243,growing_young
BRA,Brazil,1987,141104944,1.98157140954846,68.0881638344506,3.86908271619455,59.4925887217673,72.9658265850064,2006.00226235757,3.52999999999983,1481.515,10499.39,,,58.581,41.419,41.232,1.233,growing_young
BRA,Brazil,1988,143826357,1.91028205578332,67.3311883032781,3.94631284445312,59.7617222551218,73.6138622973844,2140.65027561164,-0.059999999999917,1545.098,10742.805,,,57.644,42.356,42.244,1.287,growing_young
BRA,Brazil,1989,146502972,1.84389971585717,66.5069630207701,4.03139365674914,60.0575487303341,74.2463061283112,2818.99277980122,3.16000000000032,1581.536,10795.254,,,56.986,43.014,42.685,1.277,growing_young
BRA,Brazil,1990,149143223,1.78613575086263,65.5936848281802,4.12069578246945,60.3887767666118,74.8699006951598,2581.14187449078,-4.35000000000022,1562.972,10479.677,,,56.326,43.674,43.267,1.318,growing_young
BRA,Brazil,1991,151724256,1.71576956519978,64.5785829304948,4.21419301604616,60.7612473644293,75.4934501058885,2257.6092968885,1.03218958549303,1624.042,10703.906,,,56.046,43.954,43.701,1.339,growing_young
BRA,Brazil,1992,154275079,1.66724681782032,63.4594433992393,4.31257145657521,61.1772548863101,76.0910875240585,2127.31642731638,-0.54407204977727,1652.104,10708.821,,,55.679,44.321,44.017,1.352,growing_young
BRA,Brazil,1993,156794577,1.61992855794359,62.2792179837673,4.41565335515399,61.6221851218745,76.6406402906957,2348.88247685352,4.9246900037071,1730.256,11035.18,,,55.71,44.29,44.217,1.333,growing_young
BRA,Brazil,1994,159265006,1.56329973533197,61.0835822645126,4.52241812617644,62.0795725835718,77.1710338911115,3298.71250747787,5.85287036219013,1806.904,11345.27,,,56.059,43.941,43.932,1.298,growing_young
BRA,Brazil,1995,161735073,1.53901255207011,59.8683636570242,4.62992339135395,62.5514625929298,77.7144999942454,4756.74840785403,4.22379363350413,1913.031,11828.177,,,56.252,43.748,43.373,1.302,growing_young
BRA,Brazil,1996,164202549,1.51410759163045,58.6481917241943,4.73799770306854,63.0325495129799,78.3021415455398,5179.13052002464,2.20886405039022,2030.631,12366.629,,,56.826,43.174,42.834,1.336,growing_young
BRA,Brazil,1997,166661659,1.48650426533337,57.440167947103,4.8469255307245,63.5161924075171,79.0008493879259,5299.39630404412,3.39484598630671,2149.204,12895.617,,,57.433,42.567,42.148,1.35,growing_young
BRA,Brazil,1998,169159655,1.48772098102752,56.2482765408734,4.95216929828806,64.0007060194111,79.789068166086,5105.89099544117,0.338097901207306,2239.432,13238.576,,,57.553,42.447,42.033,1.384,growing_young
BRA,Brazil,1999,171641543,1.45652767159292,55.0763984272951,5.05291571516576,64.4843451448115,80.5466061325216,3493.57162513699,0.467937566477133,2269.971,13225.073,,,57.716,42.284,41.786,1.379,growing_young
BRA,Brazil,2000,174018282,1.37521128317928,53.9320341342569,5.15305600233732,64.9637360083917,81.1484365423806,3766.54811466032,4.38794944745618,2364.255,13586.25,391.92,2252.178,58.334,41.666,40.939,1.359,growing_young
BRA,Brazil,2001,176301203,1.30335503159977,52.8183017276819,5.25788953351612,65.437188480217,81.5960450621957,3176.28935747524,1.38989640095637,2304.051,13068.838,366.4,2078.262,61.071,38.929,37.181,1.29,growing_young
BRA,Brazil,2002,178503484,1.24142062598122,51.7532497132855,5.37057950468513,65.8964473373989,81.9943491502673,2855.94018885769,3.05346185909312,2351.535,13173.614,382.28,2141.584,59.532,40.468,38.819,1.263,growing_young
BRA,Brazil,2003,180622688,1.18021395482771,50.7500013938033,5.49377715635099,66.334991187998,82.3540335841671,3090.6070097455,1.14082899824888,2386.334,13211.71,402.58,2228.846,57.989,42.011,40.449,1.253,growing_young
BRA,Brazil,2004,182675143,1.12991417032023,49.832060271032,5.62981083857698,66.7413902065482,82.6816824814559,3663.823188064,5.75996463670954,2503.373,13703.963,424.87,2325.823,58.27,41.73,40.444,1.228,growing_young
BRA,Brazil,2005,184688101,1.09590612526605,49.0129699418087,5.77510511688269,67.1082522335636,82.9838799596945,4827.78173074714,3.20213206130431,2569.063,13910.281,442.11,2393.82,57.674,42.326,41.27,1.207,growing_young
BRA,Brazil,2006,186653106,1.05833842529955,48.2684711339596,5.93003018639837,67.4452226030603,83.2672101364439,5934.14470924968,3.96198871122617,2641.583,14152.367,460.61,2467.733,57.428,42.572,41.147,1.179,growing_young
BRA,Brazil,2007,188552320,1.01236820635667,47.5826124507755,6.09660384979617,67.7586595062845,83.5382571292649,7409.69130673473,6.06987060678338,2810.543,14905.913,483.98,2566.822,56.519,43.481,42.285,1.168,growing_young
BRA,Brazil,2008,190367302,0.957984635895359,46.9295922668047,6.27423008357346,68.0598093680495,83.8036050557184,8908.33176538648,5.09419544658736,2936.354,15424.68,505.39,2654.816,57.327,42.673,41.389,1.147,growing_young
BRA,Brazil,2009,192079951,0.895632239477021,46.3061674570182,6.46425536224823,68.3498187386299,84.0698380333651,8678.6592244676,-0.125812002161169,2925.52,15230.744,506.15,2635.101,54.653,45.347,44.157,1.13,growing_young
BRA,Brazil,2010,193701929,0.84088322514573,45.7187256688073,6.66688609315066,68.6253597695835,84.343846036308,11403.2821278747,7.52822581815364,3188.735,16462.074,550.45,2841.738,56.281,43.719,42.505,1.131,growing_young
BRA,Brazil,2011,195284734,0.81381388423754,45.1609994407706,6.88200029275714,68.8890267559546,84.6225758599683,13396.6243562986,3.97442307944702,3316.323,16981.994,567.65,2906.782,56.37,43.63,42.378,1.117,growing_young
BRA,Brazil,2012,196876111,0.811598483382088,44.6429009356262,7.11476668920292,69.1357813616712,84.8973874181312,12521.7213519966,1.92117598576537,3408.335,17312.084,592.76,3010.828,58.501,41.499,40.259,1.127,growing_young
BRA,Brazil,2013,198478299,0.810511647523289,44.1751173479507,7.37028483055902,69.3600959635388,85.1676585442726,12458.8912138813,3.00482266944432,3500.955,17638.986,611.16,3079.229,60.442,39.558,38.407,1.123,growing_young
BRA,Brazil,2014,200085127,0.806314177734439,43.8183703322034,7.65357587023447,69.5321464348522,85.4331367898168,12274.9939689363,0.503955740242247,3575.635,17870.574,624.33,3120.323,61.318,38.682,37.566,1.142,growing_young
BRA,Brazil,2015,201675532,0.791721773592796,43.5935934449924,7.95680732355772,69.6409897160951,85.6935697061881,8936.19661712113,-3.54576339269425,3535.438,17530.332,615.64,3052.627,60.217,39.783,38.708,1.17,growing_young
BRA,Brazil,2016,203218114,0.761972670496742,43.4398109123601,8.26857395268557,69.7156525862543,85.9487048448108,8836.28652735657,-3.27591690782192,3451.454,16983.994,619.68,3049.335,57.285,42.715,41.536,1.181,growing_young
BRA,Brazil,2017,204703445,0.72824666001736,43.3713300884192,8.5916529152697,69.7489521976535,86.1982897571091,10080.5092819305,1.32286905404399,3477.629,16988.623,625.67,3056.471,57.551,42.449,41.294,1.175,growing_young
BRA,Brazil,2018,206107261,0.683439571425594,43.4316522323209,8.92785021515533,69.7196181499875,86.4420719945072,9300.66164923219,1.783666761634,3486.378,16915.361,636.37,3087.568,54.731,45.269,44.126,1.157,growing_young
BRA,Brazil,2019,207455459,0.651994346081362,43.5397483001089,9.27307434876159,69.6671137738846,86.6797991084296,9029.83326681073,1.22077782360842,3567.019,17194.148,658.29,3173.164,53.678,46.322,45.178,1.169,growing_young
BRA,Brazil,2020,208660842,0.579350709708032,43.586067027448,9.59866487647293,69.6446402012395,86.9112186503004,7074.19378337644,-3.2767587964736,3422.429,16401.881,653.48,3131.781,51.847,48.153,47.116,1.16,growing_young
BRA,Brazil,2021,209550294,0.425360907216456,43.6404698393342,9.91109990998152,69.6182628596073,87.1360781715439,7972.5366498646,4.76260437908608,3581.199,17089.93,679.21,3241.275,55.294,44.706,43.673,1.156,growing_young
BRA,Brazil,2022,210306415,0.360180890872169,43.7902629940777,10.251784783293,69.5457382256878,87.349556243881,9281.33334441234,3.01669435393015,3731.718,17744.197,690.08,3281.308,51.359,48.641,47.66,1.171,growing_aging
BRA,Brazil,2023,211140729,0.395928695574996,44.0290947589819,10.6336314676644,69.4304164782911,87.6159710235763,10377.5892792557,3.24165532906981,3853.746,18252.031,725.1,3434.203,50.109,49.891,48.95,,growing_aging
BRA,Brazil,2024,211998573,0.405467027627251,44.3299763860952,11.0491844889702,69.285675877437,87.8958549533146,10310.5486973693,3.41931516501906,3919.054,18486.234,760.37,3586.676,49.378,50.622,49.616,,growing_aging
CHN,China,1960,667070000,,79.5326115914395,3.96596639645466,55.7001867504027,19.7456455230713,89.7150749167731,,,,,,,,,,unknown
CHN,China,1961,660330000,-1.01552778731319,78.0499986658316,3.88207125531757,56.1639992867903,19.2942504882812,75.9655011127574,-27.2700000038883,,,,,,,,,declining
CHN,China,1962,665770000,0.820455548748518,77.8864165852673,3.82381574602371,56.2156469787463,17.3249530792236,71.0616845971262,-5.57999999019671,,,,,,,,,growing_young
CHN,China,1963,682335000,2.45764740395145,79.6945678232205,3.7553625231005,55.6499849944704,16.8362922668457,74.4681540864463,10.2999999963989,,,,,,,,,growing_young
CHN,China,1964,698355000,2.32068298706855,81.4529627050094,3.68682185958559,55.1107011451,18.2999991337848,85.6611074645449,18.1799999938203,,,,,,,,,growing_young
CHN,China,1965,715185000,2.38136810251949,82.1605167753666,3.64516754296246,54.8966382515764,17.983678817749,98.6681688740435,16.9500000038699,1536.194,2123.529,,,95.994,4.006,4.006,1.714,growing_young
CHN,China,1966,735400000,2.78733183821693,82.2988157309689,3.63220165939888,54.8549915893098,17.8597278594971,104.50646350178,10.6499999984174,1669.308,2248.522,,,96.249,3.751,3.751,1.8,growing_young
CHN,China,1967,754550000,2.5706976197388,81.5471012567667,3.6415382067367,55.0821243529982,17.7404155731201,96.7614480104016,-5.77000000405148,1501.068,1972.427,,,96.405,3.595,3.595,1.608,growing_young
CHN,China,1968,774510000,2.61090262648529,80.8319821949876,3.66098020425575,55.2999523632204,17.6203937530518,91.6454581848979,-4.09999998647768,1516.696,1941.965,,,95.8,4.2,4.2,1.662,growing_young
CHN,China,1969,796025000,2.74000210569558,80.6284765918746,3.68273814712012,55.3622561768905,17.4994716644287,100.308139479526,16.9399999960609,1845.186,2300.328,,,96.491,3.509,3.509,1.834,growing_young
CHN,China,1970,818315000,2.76167556645304,80.1831695798608,3.70781276818038,55.4990792417788,17.3799896240234,113.346243039894,19.2999999967022,2361.698,2868.545,,,97.168,2.832,2.832,2.064,growing_young
CHN,China,1971,841105000,2.74691554961857,79.8351128568737,3.73902324130711,55.6064932951812,17.2605571746826,118.84249157909,7.05999999853672,2800.124,3317.408,,,97.11,2.89,2.89,2.302,growing_young
CHN,China,1972,862030000,2.45735692952286,79.1204499176226,3.77367143993813,55.8283546461459,17.1318130493164,132.097410431007,3.81000000021984,3018.837,3495.328,,,96.962,3.038,3.038,2.447,growing_young
CHN,China,1973,881940000,2.28339536396383,78.4685123883968,3.81798591643702,56.032293132207,17.2007942199707,157.339888078555,7.76000000084325,3186.893,3610.895,,,96.783,3.217,3.217,2.388,growing_young
CHN,China,1974,900350000,2.06595501335632,78.7119418618483,3.88121606422282,55.9559697232451,17.1639575958252,160.402546852304,2.31000000294736,3286.762,3650.71,,,96.47,3.53,3.53,2.403,growing_young
CHN,China,1975,916395000,1.76639178162482,79.2010016538051,3.95161531549395,55.8032595195534,17.3447303771973,178.621249282085,8.71999999747992,3680.441,4017.437,,,96.702,3.298,3.298,2.52,growing_young
CHN,China,1976,930685000,1.54733797287665,79.5414656212417,4.01662466748493,55.6974399578865,17.4365386962891,165.680987722637,-1.57000000165326,3874.827,4164.813,,,96.825,3.175,3.175,2.741,growing_young
CHN,China,1977,943455000,1.36277947570678,78.2814185991869,4.08642511296089,56.0910950752638,17.551118850708,185.728620718294,7.57000000138403,4225.152,4477.949,,,96.961,3.039,3.039,2.829,growing_young
CHN,China,1978,956165000,1.33818233834084,74.6563119459405,4.17896904944826,57.2553026214266,17.9152069091797,156.655616850835,11.3269542129809,4632.033,4844.404,,,97.403,2.597,2.597,2.778,growing_young
CHN,China,1979,969005000,1.33392795351687,70.9756079339853,4.2891896442557,58.4878751053275,18.9610633850098,184.285853059043,7.59480175999998,4771.826,4923.022,,,97.168,2.832,2.832,2.649,growing_young
CHN,China,1980,981235000,1.25422105193987,68.0451933856483,4.3953023207225,59.5078014703744,19.3911151885986,195.149479992051,7.84141706847441,4827.534,4910.205,,,96.643,3.357,3.357,2.549,growing_young
CHN,China,1981,993885000,1.28095234429252,65.4586361367242,4.49084566617775,60.4380661313917,20.1564884185791,197.425510967822,5.11486309071954,4763.85,4774.731,,,96.171,3.829,3.829,2.443,growing_young
CHN,China,1982,1008630000,1.47267476016581,63.4951777116542,4.57769456456058,61.1638835217888,20.565502166748,203.722788366928,9.02434347373044,4976.87,4910.15,,,95.836,4.164,4.164,2.338,growing_young
CHN,China,1983,1023310000,1.4449496950092,61.2720062469227,4.66048850661668,62.0070416138046,21.6235637664795,225.86534696156,10.7718383060041,5297.698,5148.07,,,95.456,4.544,4.544,2.325,growing_young
CHN,China,1984,1036825000,1.31206876113779,58.6920308415301,4.7487792968895,63.0151365727637,23.0142688751221,251.192686463827,15.1921349118079,5685.145,5446.325,,,95.747,4.253,4.253,2.244,growing_young
CHN,China,1985,1051040000,1.36169911825369,56.4680781561921,4.84681406443726,63.9107997127674,23.7069091796875,295.007445815897,13.4284820016509,6150.371,5803.289,,,95.816,4.184,4.184,2.234,growing_young
CHN,China,1986,1066790000,1.48739892914903,54.6968559879318,4.94424641543884,64.6425548251578,24.5249156951904,282.445603096707,8.9437463904392,6444.106,5982.088,,,95.914,4.086,4.086,2.198,growing_young
CHN,China,1987,1084035000,1.6036050865576,53.4915338467236,5.0311044766934,65.1501730889257,25.3193054199219,252.256760114454,11.6552658383921,6950.239,6340.202,,,95.992,4.008,4.008,2.187,growing_young
CHN,China,1988,1101630000,1.61007108578698,52.5510134574385,5.12239133520937,65.5518424678098,25.8146724700928,284.023573149686,11.2209115803492,7467.112,6695.496,,,95.928,4.072,4.072,2.226,growing_young
CHN,China,1989,1118650000,1.53316999599862,51.9302002251661,5.23250379248157,65.8196987219849,26.2102489471436,311.429461227032,4.20785693658392,7836.437,6910.493,,,95.791,4.209,4.209,2.318,growing_young
CHN,China,1990,1135185000,1.46730321087928,51.8441927552078,5.34515741412924,65.8569801882713,26.1957015991211,318.50335359039,3.9225195692421,7938.25,6881.388,,,95.55,4.45,4.45,2.345,growing_young
CHN,China,1991,1150780000,1.36443400840349,51.7499911893015,5.45270392331688,65.8978621286935,26.9402465820312,334.130288119078,9.37563237902144,8337.61,7121.363,,,95.832,4.168,4.168,2.376,growing_young
CHN,China,1992,1164970000,1.2255362283362,51.465824931156,5.57661794733089,66.0214936364516,27.4598693847656,367.822651903542,14.2976226152779,8773.708,7406.634,,,95.843,4.157,4.157,2.337,growing_young
CHN,China,1993,1178440000,1.14961943083465,51.2375248148208,5.72652985467844,66.1211561522476,27.9900760650635,378.939353053314,13.9261028311995,9457.634,7899.078,,,95.47,4.53,4.483,2.292,growing_young
CHN,China,1994,1191835000,1.13026063215591,50.8753644114418,5.88533298268521,66.279873047455,28.5098037719727,475.677874448369,13.0827122987906,10048.812,8311.652,,,94.923,5.077,4.668,2.264,growing_young
CHN,China,1995,1204855000,1.08650915088974,50.3466668288526,6.05307366965255,66.5129477763825,29.0403804779053,612.680277898627,11.0154136659719,10352.658,8484.854,,,94.415,5.585,5.239,2.152,growing_young
CHN,China,1996,1217550000,1.04814151412165,49.647067613935,6.22504804870163,66.8238954729028,30.4798641204834,713.337387811657,9.97328781228394,10907.45,8861.04,,,94.785,5.215,4.849,2.127,growing_young
CHN,China,1997,1230075000,1.02345002419879,48.6758097133644,6.4010690329891,67.2604374804175,31.9099540710449,786.743548510999,9.29759460595947,10981.134,8847.622,,,94.577,5.423,5.057,2.075,growing_young
CHN,China,1998,1241935000,0.959550406298151,47.7933222416058,6.60294649523664,67.6620557036552,33.3501663208008,835.095348597432,7.92354535108497,11000.566,8794.493,,,94.524,5.476,5.119,2.061,growing_young
CHN,China,1999,1252735000,0.865851392993279,47.0320057938311,6.8145142714138,68.0124027928449,34.7797050476074,881.146614068925,7.74123827728161,11386.068,9035.296,,,94.742,5.258,4.893,2.041,growing_young
CHN,China,2000,1262645000,0.787956592953992,46.1167405203608,7.01747574076251,68.43842782702,36.4320234662299,969.199513696287,8.57357328926101,11800.284,9294.628,1346.85,1060.862,94.269,5.731,5.336,1.982,growing_young
CHN,China,2001,1271850000,0.726380637838525,44.9693136545846,7.21351682273765,68.9801155359775,37.6597442626953,1065.40597574519,8.32404695347056,12470.063,9751.951,1472.19,1151.295,93.36,6.64,6.251,1.97,growing_young
CHN,China,2002,1280400000,0.669999567758626,43.533674132168,7.40162875834336,69.67006217559,39.0897827148438,1163.55957673426,9.23604870383861,13580.491,10553.145,1645.61,1278.773,93.569,6.431,5.922,1.993,growing_young
CHN,China,2003,1288400000,0.622860936133583,42.0909788399502,7.57962663220469,70.3774446816481,40.5302314758301,1306.97245408557,10.1138119025242,15818.756,12219.811,1903.22,1470.216,94.25,5.75,5.001,2.182,growing_young
CHN,China,2004,1296075000,0.593932815112141,40.6938368166364,7.73725110121901,71.0763188122428,41.7600135803223,1530.92726215723,10.1404291872206,18509.137,14214.832,2197.23,1687.451,93.969,6.031,5.289,2.364,growing_young
CHN,China,2005,1303720000,0.588124989556992,39.2449238610193,7.88962840533466,71.815903350805,42.9899978637695,1777.64496828464,11.4535130030645,21027.164,16050.938,2494.08,1903.839,94.08,5.92,5.239,2.444,growing_young
CHN,China,2006,1311020000,0.558374367373002,38.2094413932748,8.05386346846253,72.353957155972,44.3430099487305,2129.25696999613,12.6752842281595,23048.334,17486.639,2858.84,2168.986,94.095,5.905,5.267,2.429,growing_young
CHN,China,2007,1317885000,0.522271866392275,37.7081137948543,8.21258625792709,72.6173623452205,45.8892440795898,2734.72709877693,14.1507710506103,25049.576,18893.74,3271.23,2467.338,93.932,6.068,5.407,2.418,growing_young
CHN,China,2008,1324655000,0.51238693163744,37.4043264852973,8.35535290441098,72.7779121303034,46.9895057678223,3523.44302065213,9.66877608164454,26020.463,19508.213,3482.96,2611.265,92.431,7.569,6.872,2.409,growing_young
CHN,China,2009,1331260000,0.497381400884935,37.2567349884096,8.49817888668038,72.856169869084,48.3417053222656,3898.24459158811,9.40610014336416,27158.898,20229.75,3703.26,2758.434,92.76,7.24,6.56,2.347,growing_young
CHN,China,2010,1337705000,0.482959688678361,37.2410832935716,8.66147143784386,72.8644787380355,49.2340270628041,4629.24551710077,10.5916903885704,29055.609,21497.809,4193.65,3102.819,92.132,7.868,7.195,2.26,growing_young
CHN,China,2011,1345035000,0.546457594880274,37.3648666288389,8.85916872860311,72.7988185445213,51.8300285339355,5703.76027973346,9.46205248298186,31336.537,23037.326,4700.28,3455.451,92.579,7.421,6.697,2.289,growing_young
CHN,China,2012,1354190000,0.678345458846803,37.7155563230657,9.08920186808881,72.6134379386083,53.1003112792969,6405.0574241349,7.8578201481217,32624.18,23821.602,4976.76,3633.942,91.152,8.848,8.068,2.208,growing_young
CHN,China,2013,1363240000,0.666072977690069,38.2392971679035,9.3562686156071,72.3383307205597,54.4900016784668,7147.03518622344,7.77842954757257,33852.566,24548.492,5420.4,3930.652,90.679,9.321,8.474,2.126,growing_young
CHN,China,2014,1371860000,0.630326389541893,38.8789249288739,9.6661987378912,72.0051656801854,55.7502555847168,7781.06597484974,7.46100735778161,34729.066,25021.809,5783.04,4166.6,89.328,10.672,9.69,2.03,growing_young
CHN,China,2015,1379860000,0.581456146657648,39.6093613191235,10.053420914992,71.6284345359877,57.3297843933105,8175.33285077393,6.98162255562367,35135.988,25166.629,5802.14,4155.862,88.48,11.52,10.278,1.92,growing_aging
CHN,China,2016,1387790000,0.573050906069647,40.4406557797685,10.4907994645602,71.2044525051679,58.8399238586426,8254.86859320357,6.7736886867727,35277.711,25125.633,6120.44,4359.125,87.357,12.643,11.113,1.805,growing_aging
CHN,China,2017,1396215000,0.605245013482969,41.5109449386089,10.9809606634325,70.6659121055216,60.2402687072754,8979.67652709856,6.89123916636191,36649.383,25949.135,6591.39,4666.951,86.629,13.371,11.666,1.754,growing_aging
CHN,China,2018,1402760000,0.467672053461959,42.5408726929072,11.5162092042497,70.1553162360731,61.5001983642578,10085.6638148819,6.757806142324,38409.82,27068.061,7150.92,5039.376,85.85,14.15,12.224,1.723,growing_aging
CHN,China,2019,1407745000,0.354740890170827,43.3873633674887,12.0613659717192,69.74115264804,62.7099151611328,10342.9009524335,6.06737806333672,40188.723,28231.928,7486.63,5259.236,85.048,14.952,12.786,1.701,growing_aging
CHN,China,2020,1411100000,0.238040870229883,44.0923748389161,12.6452376078587,69.3999249325134,63.5234230266258,10627.4637989619,2.33950385203023,41493.891,29095.936,7762.03,5442.814,84.407,15.593,13.396,1.718,growing_aging
CHN,China,2021,1412360000,0.0892522000412526,44.4827701882176,13.2057410345267,69.2124049434275,64.721076965332,12887.4357242941,8.57038414981781,43847.18,30738.947,8520.02,5972.937,83.496,16.504,14.195,1.675,growing_aging
CHN,China,2022,1412175000,-0.0130995013525784,44.7256128180315,13.781930345649,69.0962698960779,65.2176361083984,12970.6056414327,3.13385438394069,44516.492,31235.709,8835.76,6199.752,82.455,17.545,15.218,1.651,declining
CHN,China,2023,1410710000,-0.103794531589067,44.7297141014082,14.3160774690688,69.0943118083391,65.5301448035523,12951.1782397043,5.41600334492955,47072.012,33089.07,9443.07,6637.966,82.22,17.78,15.505,,declining
CHN,China,2024,1408975000,-0.123063407363995,44.2441142865473,14.665268836569,69.3269188307508,65.8946980998325,13293.1162269366,4.95830378788091,48987.102,34514.457,10058.67,7086.958,80.259,19.741,17.472,,declining
DEU,Germany,1960,72814900,,48.7201937280535,11.4754837861399,67.2403638536341,75.6992409865797,1162.12266831735,,,,,,,,,,unknown
DEU,Germany,1961,73377632,0.769854344284138,50.1315207248644,11.6846428045104,66.6082636931087,76.1717481632679,1315.90787834504,4.29843950975808,,,,,,,,,growing_aging
DEU,Germany,1962,74025784,0.879431691508147,51.369382018882,11.9031043730244,66.0635580065317,76.6758651852156,1430.52095516263,4.6234710102125,,,,,,,,,growing_aging
DEU,Germany,1963,74714353,0.925875063469895,52.4906418428842,12.0832537043708,65.5777949478025,77.2097631126453,1502.15452905146,2.73529643602564,,,,,,,,,growing_aging
DEU,Germany,1964,75318337,0.805140883333687,53.6235051436965,12.2932553180881,65.0942052409339,77.7449869109102,1637.45522773672,6.63946989651858,,,,,,,,,growing_aging
DEU,Germany,1965,75963695,0.85319043680184,54.5700053710261,12.507066887654,64.6956043945629,78.2575384070784,1774.1986904555,5.24416402432635,2969.293,39086.656,,,98.471,1.529,1.518,2.681,growing_aging
DEU,Germany,1966,76600311,0.834560800634988,55.5214404621575,12.7442424055095,64.2998160408519,78.7234194282177,1870.80540291774,2.81218130587229,2977.001,38858.676,,,98.337,1.663,1.638,2.611,growing_aging
DEU,Germany,1967,76951336,0.457208526697556,56.7054875455818,13.0455382743826,63.8139745764078,79.1186318013963,1885.61596607874,-0.330256452713016,2969.431,38578.699,,,98.326,1.674,1.559,2.596,growing_aging
DEU,Germany,1968,77294314,0.444717326246995,57.6233085779918,13.2928756907914,63.442393393415,79.4191773536822,2025.08159465853,5.66877310370654,3170.413,41003.129,,,98.363,1.637,1.482,2.633,growing_aging
DEU,Germany,1969,77909682,0.792983738181533,57.9809445936403,13.4480155536755,63.2987728673812,79.6010579121433,2281.27598218229,7.41810273162662,3419.778,43874.816,,,98.484,1.516,1.115,2.664,growing_aging
DEU,Germany,1970,78169289,0.332661392813347,58.2825472637767,13.6628265399946,63.1781589954441,79.6627851870384,2771.28310514754,5.10314457629295,3611.017,46173.695,,,98.07,1.93,1.43,2.687,growing_aging
DEU,Germany,1971,78312842,0.183475313574861,58.5182568312291,13.8982051281528,63.0842158473901,79.6968705005988,3203.82884836051,3.13269976979846,3643.557,46506.074,,,98.413,1.587,1.113,2.634,growing_aging
DEU,Germany,1972,78688452,0.478481045657976,58.412854365897,14.1040796428162,63.1261902284617,79.7310978143457,3823.94032602696,4.30034129247663,3770.223,47894.164,,,98.24,1.76,1.058,2.617,growing_aging
